movie_id,title,release_date,video_release,IMDb_URL,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,tmdb_id,poster_path,overview,vote_average,clean_title
500,Fly Away Home (1996),13-Sep-1996,,http://us.imdb.com/M/title-exact?Fly%20Away%20Home%20(1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11076.0,/obcQJkZB2OsRxd5GWIcQ5Qjv4YW.jpg,"Amy is only 13 years old when her mother is killed. She goes to Canada to live with her father, an eccentric inventor whom she barely knows. Amy is miserable in her new life... until she discovers a nest of goose eggs that were abandoned when a local forest was torn down. The eggs hatch and Amy becomes ""Mama Goose"". When winter comes, Amy and her dad must find a way to lead the birds South.",6.937,Fly Away Home
501,Dumbo (1941),01-Jan-1941,,http://us.imdb.com/M/title-exact?Dumbo%20(1941),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11360.0,/4x9FmvdJ464Fg7A9XcbYSmxfVw3.jpg,"Dumbo is a baby elephant born with over-sized ears and a supreme lack of confidence. But thanks to his even more diminutive buddy Timothy the Mouse,  the pint-sized pachyderm learns to surmount all obstacles.",6.989,Dumbo
502,Bananas (1971),01-Jan-1971,,http://us.imdb.com/M/title-exact?Bananas%20(1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11302.0,/gK11RUXspxqty0Wq6KoV8J0crKO.jpg,"When a bumbling New Yorker is dumped by his activist girlfriend, he travels to a tiny Latin American nation and becomes involved in its latest rebellion.",6.682,Bananas
503,"Candidate, The (1972)",01-Jan-1972,,"http://us.imdb.com/M/title-exact?Candidate,%20The%20(1972)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,471316.0,/ka7lGDtTWnrtphZZtmUAguBPSaA.jpg,"It shows an electoral campaign in Guadeloupe in which Coco la fleur is asked to stand for election for strategic purposes. However, when he discovers how much publicity the campaign offers, he seizes the opportunity to voice the people's grievances.",10.0,"Candidate, The"
504,Bonnie and Clyde (1967),01-Jan-1967,,http://us.imdb.com/M/title-exact?Bonnie%20and%20Clyde%20(1967),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,142461.0,/9fx3l6HJuK2gs4dTvmhOma3yMMR.jpg,The making-of documentary of Bonnie and Clyde.,4.6,Bonnie and Clyde
505,Dial M for Murder (1954),01-Jan-1954,,http://us.imdb.com/M/title-exact?Dial%20M%20for%20Murder%20(1954),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,337803.0,/vOBE4mSrmzb2NTrtV2BDB6ViIOo.jpg,A London businessman concocts an intricate plan to murder his unfaithful wife for her money.,5.9,Dial M for Murder
506,Rebel Without a Cause (1955),01-Jan-1955,,http://us.imdb.com/M/title-exact?Rebel%20Without%20a%20Cause%20(1955),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,221.0,/yHStsC8rRRfIjqRN38BQsLh6S7k.jpg,"After moving to a new town, troublemaking teen Jim Stark is supposed to have a clean slate, although being the new kid in town brings its own problems. While searching for some stability, Stark forms a bond with a disturbed classmate, Plato, and falls for local girl Judy. However, Judy is the girlfriend of neighborhood tough, Buzz. When Buzz violently confronts Jim and challenges him to a drag race, the new kid's real troubles begin.",7.512,Rebel Without a Cause
507,"Streetcar Named Desire, A (1951)",01-Jan-1951,,"http://us.imdb.com/M/title-exact?Streetcar%20Named%20Desire,%20A%20(1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1545279.0,/opcrEtW1InSvdWx2J4kYmmIlfqB.jpg,"After losing her home and her job, Blanche arrives at the home of her younger sister, Stella, and Stella’s husband Stanley, seeking comfort and solace. She is horrified to discover that they live in a crumbling, cramped apartment in a poor immigrant neighborhood. She perceives Stanley as a rough, uncouth and violent man, and the clash between them escalates into a fierce confrontation, in which passions erupt,and long-buried secrets threaten to shatter her psyche.",0.0,"Streetcar Named Desire, A"
508,"People vs. Larry Flynt, The (1996)",27-Dec-1996,,"http://us.imdb.com/M/title-exact?People%20vs.%20Larry%20Flynt,%20The%20(1996)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1630.0,/sAgHn7ys6TiVXBDTZ0UBEjinIUk.jpg,"Larry Flynt is the hedonistically obnoxious, but indomitable, publisher of Hustler magazine. The film recounts his struggle to make an honest living publishing his girlie magazine and how it changes into a battle to protect the freedom of speech for all people.",6.965,"People vs. Larry Flynt, The"
509,My Left Foot (1989),01-Jan-1989,,http://us.imdb.com/M/title-exact?My%20Left%20Foot%20(1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10161.0,/GRAAl0bMQFoFIjV3aunc5jsM5u.jpg,"No one expects much from Christy Brown, a boy with cerebral palsy born into a working-class Irish family. Though Christy is a spastic quadriplegic and essentially paralyzed, a miraculous event occurs when, at the age of 5, he demonstrates control of his left foot by using chalk to scrawl a word on the floor. With the help of his steely mother — and no shortage of grit and determination — Christy overcomes his infirmity to become a painter, poet and author.",7.523,My Left Foot
510,"Magnificent Seven, The (1954)",01-Jan-1954,,http://us.imdb.com/M/title-exact?Shichinin%20no%20samurai%20(1954),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,333484.0,/ezcS78TIjgr85pVdaPDd2rSPVNs.jpg,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",6.471,"Magnificent Seven, The"
511,Lawrence of Arabia (1962),01-Jan-1962,,http://us.imdb.com/M/title-exact?Lawrence%20of%20Arabia%20(1962),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,947.0,/AiAm0EtDvyGqNpVoieRw4u65vD1.jpg,"During World War I, English officer Thomas Edward 'T.E.' Lawrence sets out to unite and lead the diverse, often warring, Arab tribes to fight the Turks.",7.996,Lawrence of Arabia
512,Wings of Desire (1987),01-Jan-1987,,"http://us.imdb.com/Title?Himmel+%FCber+Berlin,+Der+(1987)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,144.0,/iZQs2vUeCzvS1KfZJ6uYNCGJBBV.jpg,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.",7.8,Wings of Desire
513,"Third Man, The (1949)",01-Jan-1949,,"http://us.imdb.com/M/title-exact?Third%20Man,%20The%20(1949)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,333110.0,/zgWfekoyJBS6NhHEfHrcM2r6y4L.jpg,"Kamal Hussain is a fighter pilot discharged from military service. After his wife leaves him, he works on a helicopter in an oil company. A big drug dealer tries to lure him to transfer a major shipment, while he informs his boss at work , cooperating with the drug dealer in order to implicate him.",0.0,"Third Man, The"
514,Annie Hall (1977),01-Jan-1977,,http://us.imdb.com/M/title-exact?Annie%20Hall%20(1977),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,703.0,/gBo4G0p8iVS998aYvXS656jbsH2.jpg,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,7.737,Annie Hall
515,"Boot, Das (1981)",04-Apr-1997,,"http://us.imdb.com/M/title-exact?Boot,%20Das%20(1981)",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,785777.0,/us3p0qDIfd6Vb4XHILzFVFhKvtR.jpg,"In 1981, a film about the misadventures of a German U-boat crew in 1941 becomes a worldwide hit almost four decades after the end of the World War II. Millions of viewers worldwide make Das Boot the most internationally successful German film of all time. But due to disputes over the script, accidents on the set, and voices accusing the makers of glorifying the war, the project was many times on the verge of being cancelled.",7.167,"Boot, Das"
516,Local Hero (1983),01-Jan-1983,,http://us.imdb.com/M/title-exact?Local%20Hero%20(1983),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11235.0,/jqxD0H9a1rg5bXftsm6gsNOjt4n.jpg,An American oil company sends a man to Scotland to buy up an entire village where they want to build a refinery. But things don't go as expected.,6.768,Local Hero
517,Manhattan (1979),01-Jan-1979,,http://us.imdb.com/M/title-exact?Manhattan%20(1979),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,696.0,/k4eT3EvfxW1L9Wmt04UqJqCvCR6.jpg,Manhattan explores how the life of a middle-aged television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.,7.718,Manhattan
518,Miller's Crossing (1990),01-Jan-1990,,http://us.imdb.com/M/title-exact?Miller's%20Crossing%20(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,379.0,/ydX5wRjGerfZOCpxezcdm3skf5v.jpg,"Set in 1929, a political boss and his advisor have a parting of the ways when they both fall for the same woman.",7.45,Miller's Crossing
519,"Treasure of the Sierra Madre, The (1948)",01-Jan-1948,,"http://us.imdb.com/M/title-exact?Treasure%20of%20the%20Sierra%20Madre,%20The%20(1948)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3090.0,/pWcst7zVbi8Z8W6GFrdNE7HHRxL.jpg,"Two jobless Americans convince a prospector to travel to the mountains of Mexico with them in search of gold. But the hostile wilderness, local bandits, and greed all get in the way of their journey.",7.953,"Treasure of the Sierra Madre, The"
520,"Great Escape, The (1963)",01-Jan-1963,,"http://us.imdb.com/M/title-exact?Great%20Escape,%20The%20(1963)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1507660.0,/medKrMW7uTJZBeKsuKPCNu5vc1x.jpg,"A legendary escape-variety extravaganza returns—bigger, bolder, and more unpredictable than ever! This suspense-fueled new adventure plunges you across time and space, with mind-bending twists at every turn.",0.0,"Great Escape, The"
521,"Deer Hunter, The (1978)",01-Jan-1978,,"http://us.imdb.com/M/title-exact?Deer%20Hunter,%20The%20(1978)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11778.0,/bbGtogDZOg09bm42KIpCXUXICkh.jpg,"A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",7.983,"Deer Hunter, The"
522,Down by Law (1986),01-Jan-1986,,http://us.imdb.com/M/title-exact?Down%20by%20Law%20(1986),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1554.0,/4IyxoUQ7BB5kcSd7gASe2dTyWu7.jpg,"A disc jockey, a pimp and an Italian tourist escape from jail in New Orleans.",7.336,Down by Law
523,Cool Hand Luke (1967),01-Jan-1967,,http://us.imdb.com/M/title-exact?Cool%20Hand%20Luke%20(1967),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,903.0,/4ykzTiHKLamh3eZJ8orVICtU2Jp.jpg,"When petty criminal Luke Jackson is sentenced to two years in a Florida prison farm, he doesn't play by the rules of either the sadistic warden or the yard's resident heavy, Dragline, who ends up admiring the new guy's unbreakable will. Luke's bravado, even in the face of repeated stints in the prison's dreaded solitary confinement cell, ""the box,"" make him a rebel hero to his fellow convicts and a thorn in the side of the prison officers.",7.743,Cool Hand Luke
524,"Great Dictator, The (1940)",01-Jan-1940,,"http://us.imdb.com/M/title-exact?Great%20Dictator,%20The%20(1940)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,914.0,/nhMXB8GTdswYMCL9nepDZymJCOr.jpg,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,8.287,"Great Dictator, The"
525,"Big Sleep, The (1946)",01-Jan-1946,,"http://us.imdb.com/M/title-exact?Big%20Sleep,%20The%20(1946)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,910.0,/lraHo9D8c0YWfxsKqT5P5sVqMKN.jpg,"Private Investigator Philip Marlowe is hired by wealthy General Sternwood regarding a matter involving his youngest daughter Carmen. Before the complex case is over, Marlowe sees murder, blackmail, deception, and what might be love.",7.602,"Big Sleep, The"
526,Ben-Hur (1959),01-Jan-1959,,http://us.imdb.com/M/title-exact?Ben-Hur%20(1959),0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,665.0,/m4WQ1dBIrEIHZNCoAjdpxwSKWyH.jpg,"In 26 AD, Judah Ben-Hur, a Jew in ancient Judea, opposes the occupying Roman empire.  Falsely accused by a Roman childhood friend-turned-overlord of trying to kill the Roman governor, he is put into slavery and his mother and sister are taken away as prisoners.",7.888,Ben-Hur
527,Gandhi (1982),01-Jan-1982,,http://us.imdb.com/M/title-exact?Gandhi%20(1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,783.0,/rOXftt7SluxskrFrvU7qFJa5zeN.jpg,"In the early years of the 20th century, Mohandas K. Gandhi, a British-trained lawyer, forsakes all worldly possessions to take up the cause of Indian independence. Faced with armed resistance from the British government, Gandhi adopts a policy of 'passive resistance', endeavouring to win freedom for his people without resorting to bloodshed.",7.554,Gandhi
528,"Killing Fields, The (1984)",01-Jan-1984,,"http://us.imdb.com/M/title-exact?Killing%20Fields,%20The%20(1984)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1309876.0,/72j3hyK5aGSo57Nyst4HAkNrk5x.jpg,"Thirty years ago, Communist Cambodian leader Pol Pot set about establishing a nation of people living to serve the state. He insisted that anything private, right down to his subjects' thoughts and emotions, were immoral. When Pol Pot's plan to increase rice production failed, he declared it was due to enemies within the party. Thus began the purge of some of Pol Pot's most devoted followers and their families.",0.0,"Killing Fields, The"
529,My Life as a Dog (Mitt liv som hund) (1985),01-Jan-1985,,http://us.imdb.com/M/title-exact?Mitt%20liv%20som%20hund%20(1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8816.0,/eVg9IsX2HtR1BNYH0UAhF4JPHi7.jpg,"A boy, obsessed with comparing himself with those less fortunate, experiences a different life at the home of his aunt and uncle in 1959 Sweden.",7.2,My Life as a Dog
530,"Man Who Would Be King, The (1975)",01-Jan-1975,,"http://us.imdb.com/M/title-exact?Man%20Who%20Would%20Be%20King,%20The%20(1975)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983.0,/gc5fS9UfNrGm5cBlbAI560YbDSF.jpg,"Tired of life as soldiers, Peachy Carnehan and Danny Dravot travel to the isolated land of Kafiristan, where they are ultimately embraced by the people and revered as rulers. After a series of misunderstandings, the natives come to believe that Dravot is a god, but he and Carnehan can't keep up their deception forever.",7.482,"Man Who Would Be King, The"
531,Shine (1996),22-Nov-1996,,http://us.imdb.com/M/title-exact?Shine%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7863.0,/cbmThowj2XAW7lKlMAXmnhZvjGI.jpg,"Pianist David Helfgott, driven by his father and teachers, has a breakdown. Years later he returns to the piano, to popular if not critical acclaim.",7.4,Shine
532,Kama Sutra: A Tale of Love (1996),07-Mar-1997,,http://us.imdb.com/M/title-exact?Kama%20Sutra%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28005.0,/sptijXzApZhbOyqYq9P7627RAYw.jpg,"Tara and Maya are two inseparable friends in India. Their tastes, habits, and hobbies are the same. Years later, the two have matured, but have maintained their friendship. Tara gets married to the local prince, Raj Singh, who soon succeeds the throne as the sole heir. After the marriage, Raj gets bored of Tara and starts seeking another female to satisfy his sexual needs. He notices Maya and is instantly attracted to her. He has her included as one of his courtesans, and is intimate with her. Watch what happens when Tara finds out and the extent she will go to keep her marriage intact.",5.7,Kama Sutra: A Tale of Love
533,"Daytrippers, The (1996)",21-Mar-1997,,http://us.imdb.com/M/title-exact?Daytrippers%2C%20The%20(1996),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,49806.0,/bDmconT9Fj0dnXdV5LaGAxXrVFN.jpg,"Eliza D'Amico thinks her marriage to Louis is going great until she finds a mysterious love note to her husband. Concerned, she goes to her mother for advice. Eliza, her parents, her sister Jo, and Jo's boyfriend all pile into the station wagon and go to the city to confront Louis with the letter. On the way, the five explore their relations with each other and meet many interesting people.",6.459,"Daytrippers, The"
534,Traveller (1997),18-Apr-1997,,http://us.imdb.com/M/title-exact?Traveller%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31465.0,/sgRravjx1m3guWa9otsizIbEJXx.jpg,"A young man, Pat, visits the clan of gypsy-like grifters (Irish Travellers) in rural North Carolina from whom he is descended. He is at first rejected, but cousin Bokky takes him on as an apprentice. Pat learns the game while Bokky falls in love and desires a different life.",5.6,Traveller
535,Addicted to Love (1997),23-May-1997,,http://us.imdb.com/M/title-exact?Addicted%20to%20Love%20%281997%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2058.0,/sRfuSc6E9GvVaOHdPv4vG3ywfMw.jpg,"Good-natured astronomer Sam is devastated when the love of his life leaves him for a suave Frenchman. He therefore does what every other normal dumpee would do — go to New York and set up home in the abandoned building opposite his ex-girlfriend's apartment, wait until she decides to leave her current lover, and then win her back.",6.2,Addicted to Love
536,Ponette (1996),23-May-1997,,http://us.imdb.com/M/title-exact?Ponette%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38523.0,/p6ZlnYATJvYZtcQr6RDmzplq3hX.jpg,"After losing her mother in a car accident that leaves her with a broken arm, 4-year-old Ponette struggles with anguish and fear. Left by her father with a caring aunt and her children, Ponette grieves, secretly hoping her mother will somehow come back. Confused by the religious explanations provided by adults, and challenged by the cruel taunts of a few children at school, little Ponette must make her way through her emotional turmoil.",7.4,Ponette
